osm_id,mapillary_coverage
291372151,regular
291372152,regular
291372154,regular
291374388,regular
291376542,regular
291376543,regular
289384244,regular
292269304,regular
292272939,regular
292277614,regular
292791889,regular
292791890,regular
292792385,regular
292792389,regular
292833654,regular
292833655,regular
292836432,regular
292838017,regular
292838362,regular
292854550,regular
292899900,regular
292900850,regular
292790230,regular
292941592,regular
293426281,regular
293426282,regular
293453377,regular
293455479,regular
293478589,regular
293480848,regular
293914811,regular
293956195,regular
294089349,regular
294089350,regular
294089351,regular
294481572,regular
293426280,regular
292790229,regular
292790095,regular
292790093,regular
292279844,regular
292279845,regular
292279846,regular
292279847,regular
292286471,regular
292300524,regular
292588743,regular
292589755,regular
292590825,regular
292591230,regular
292594564,regular
292599797,regular
292599798,regular
292610240,regular
292610241,regular
292610242,regular
292704196,regular
292707066,regular
292730626,regular
292730715,regular
292731322,regular
292731706,regular
292731708,regular
292731710,regular
292731778,regular
292731938,regular
292789808,regular
288896832,regular
294604683,regular
288896830,regular
288774646,regular
275439701,regular
277527406,regular
277761910,regular
277761914,regular
277763500,regular
277763501,regular
277763503,regular
277763505,regular
277763506,regular
277763508,regular
277763509,regular
277763510,regular
274919860,regular
277763511,regular
277763513,regular
277945296,regular
277945297,regular
277945300,regular
277945301,regular
277945306,regular
277945307,regular
277946008,regular
277946010,regular
277946011,regular
277946012,regular
277946013,regular
277763512,regular
277946014,regular
274919859,regular
274225747,regular
267366161,regular
268088796,regular
268602943,regular
269167444,regular
269170531,regular
269500516,regular
269500813,regular
270155775,regular
270155776,regular
270155777,regular
270155778,regular
270291663,regular
274918871,regular
270465415,regular
270801346,regular
271088308,regular
271687916,regular
272224851,regular
272750499,regular
272751450,regular
273446431,regular
273657711,regular
273949918,regular
273973229,regular
273976504,regular
274102833,regular
270800478,regular
277946017,regular
277946018,regular
277986993,regular
286258533,regular
286258535,regular
286258536,regular
286258537,regular
286938105,regular
286939475,regular
286939476,regular
286947774,regular
287037657,regular
287037660,regular
287389458,regular
287389463,regular
286258532,regular
287389466,regular
287756280,regular
287756433,regular
287757108,regular
287757109,regular
287949262,regular
287949263,regular
287949265,regular
288286586,regular
288375554,regular
288375566,regular
288449053,regular
288534882,regular
287663696,regular
286258531,regular
286258530,regular
286196044,regular
277986996,regular
279115723,regular
279304754,regular
279304756,regular
279542183,regular
279542314,regular
280074503,regular
280076575,regular
281923928,regular
282122592,regular
282655216,regular
282751049,regular
282751050,regular
282769188,regular
282864026,regular
283327105,regular
283336255,regular
283412220,regular
284188178,regular
284188179,regular
284396119,regular
284772451,regular
284970958,regular
284970961,regular
285754620,regular
285766691,regular
285766692,regular
288823019,regular
294653647,regular
294803190,regular
294918736,regular
318063221,regular
318063224,regular
318063228,regular
318063231,regular
318063235,regular
318063241,regular
318063243,regular
318063253,regular
318063255,regular
318063256,regular
318063257,regular
318063259,regular
318063218,regular
318063260,regular
318107020,regular
318107023,regular
318107028,regular
318107034,regular
318107038,regular
318107040,regular
318107043,regular
318107045,regular
318107048,regular
318107051,regular
318107053,regular
318107057,regular
318107017,regular
318107059,regular
318063214,regular
318063205,regular
315187561,regular
315187563,regular
315187574,regular
315187599,regular
315856114,regular
316072959,regular
316707077,regular
316942332,regular
316972992,regular
317068240,regular
317379135,regular
318063147,regular
318063210,regular
318063150,regular
318063153,regular
318063155,regular
318063158,regular
318063161,regular
318063164,regular
318063167,regular
318063174,regular
318063178,regular
318063182,regular
318063190,regular
318063194,regular
318063199,regular
318063151,regular
318109642,regular
318374603,regular
318517677,regular
318517717,regular
318517722,regular
318517723,regular
318517725,regular
318859134,regular
318859135,regular
318859136,regular
318859137,regular
318859138,regular
318859140,regular
318859142,regular
319222509,regular
318517716,regular
319222510,regular
319480948,regular
319480949,regular
319480950,regular
319497543,regular
319498827,regular
319498871,regular
319498872,regular
319722091,regular
319722092,regular
319722962,regular
319722963,regular
319723294,regular
319480947,regular
318517715,regular
318517714,regular
318517713,regular
318517678,regular
318517679,regular
318517680,regular
318517681,regular
318517682,regular
318517683,regular
318517684,regular
318517685,regular
318517686,regular
318517687,regular
318517688,regular
318517689,regular
318517690,regular
318517694,regular
318517698,regular
318517699,regular
318517700,regular
318517701,regular
318517702,regular
318517703,regular
318517704,regular
318517705,regular
318517706,regular
318517707,regular
318517708,regular
318517709,regular
318517711,regular
315187560,regular
315187559,regular
315187556,regular
315187555,regular
302643895,regular
302643896,regular
302643897,regular
302643898,regular
302643899,regular
302643900,regular
302643902,regular
302643921,regular
302643923,regular
302643925,regular
302643938,regular
302643941,regular
302643891,regular
302829473,regular
302973480,regular
302973481,regular
304029066,regular
305160114,regular
305395390,regular
306391680,regular
306391681,regular
306391682,regular
306391683,regular
306391684,regular
306391685,regular
307228272,regular
302829533,regular
302425847,regular
301337177,regular
300849622,regular
295232627,regular
295232628,regular
295232629,regular
297014886,regular
297324701,regular
297441002,regular
297441004,regular
297443190,regular
297443191,regular
297443192,regular
297443194,regular
297443195,regular
297443942,regular
297443943,regular
297443944,regular
297443945,regular
297443946,regular
297443947,regular
297443948,regular
298630516,regular
298635554,regular
298822614,regular
299407312,regular
300602014,regular
300817872,regular
300817873,regular
300849620,regular
307230860,regular
267366159,regular
307230861,regular
307230863,regular
314051948,regular
314051949,regular
314051950,regular
314051951,regular
314051952,regular
314051953,regular
314051954,regular
314051955,regular
314051956,regular
314051957,regular
314051958,regular
314051959,regular
314051947,regular
314051960,regular
314843598,regular
314843599,regular
314843600,regular
314944410,regular
315182566,regular
315182571,regular
315182572,regular
315182578,regular
315182580,regular
315187551,regular
315187552,regular
315187554,regular
314685927,regular
314048332,regular
314048331,regular
314048330,regular
307230864,regular
307232896,regular
308083665,regular
308083666,regular
308083672,regular
308083673,regular
308844835,regular
308844839,regular
309038698,regular
309038700,regular
309038701,regular
310077355,regular
310288486,regular
310288490,regular
310288495,regular
313956035,regular
314046907,regular
314046908,regular
314046909,regular
314048322,regular
314048323,regular
314048324,regular
314048325,regular
314048326,regular
314048327,regular
314048328,regular
314048329,regular
307230862,regular
319723295,regular
266674313,regular
266669513,regular
242108599,regular
242108600,regular
242108601,regular
242108602,regular
242108604,regular
242108744,regular
242108920,regular
242108921,regular
242109111,regular
242114519,regular
242114561,regular
242114614,regular
242108598,regular
242114922,regular
242216968,regular
242216969,regular
242243686,regular
242245854,regular
242256264,regular
242256266,regular
242489503,regular
242489504,regular
242518693,regular
242526929,regular
242526930,regular
242536473,regular
242114924,regular
242540896,regular
242107319,regular
242106922,regular
242019114,regular
242019364,regular
242037484,regular
242084750,regular
242084751,regular
242084753,regular
242089300,regular
242089301,regular
242102452,regular
242102453,regular
242105272,regular
242105274,regular
242106924,regular
242105277,regular
242105282,regular
242105284,regular
242105287,regular
242105289,regular
242105291,regular
242105297,regular
242105462,regular
242106914,regular
242106916,regular
242106917,regular
242106919,regular
242106920,regular
242105279,regular
242540900,regular
242540901,regular
242661076,regular
243941626,regular
243941627,regular
243941628,regular
243941633,regular
243973599,regular
244063960,regular
244065847,regular
244088027,regular
244088028,regular
244222853,regular
244379798,regular
244379799,regular
243934315,regular
